state/unionterritory,cured,deaths,confirmed,oxygentanks,populationdensitypersqkm,non_cured,day,month,year,week,weekday_number,hour,minute,am_pm
7,-0.4805544117988699,-0.3781873115185464,-0.4757563794067464,-0.5107149262941278,0.6568788474661618,6,4,4,2020,14,5,6,00,1
21,-0.48056277102228245,-0.3769237649925036,-0.4753688297031287,-0.836780410178117,1.3350423600865393,165,5,4,2020,14,6,6,00,1
22,-0.4804457418945066,-0.3748178541157655,-0.4745614344872585,-0.9214951965530666,-1.2043582382656772,448,5,4,2020,14,6,6,00,1
23,-0.48056277102228245,-0.3781873115185464,-0.47577376945754973,0.4007470201726756,-1.0855558710913045,2,5,4,2020,14,6,6,00,1
25,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,0.4837329333562996,0.8103319050663932,1,5,4,2020,14,6,6,00,1
27,-0.48056277102228245,-0.3781873115185464,-0.4757290521840554,1.094025169894201,0.6915295378920205,20,5,4,2020,14,6,6,00,1
28,-0.48055998461447824,-0.3781873115185464,-0.47576631657863405,1.1963744628206705,1.8251021246808268,4,5,4,2020,14,6,6,00,1
32,-0.4805460525754573,-0.3777661293431988,-0.47457385595211804,1.6057716345265487,0.10741789928468803,479,5,4,2020,14,6,6,00,1
30,-0.4805042564583945,-0.3781873115185464,-0.47528187944911193,-1.1943113861442303,2.2557607056879276,179,5,4,2020,14,6,6,00,1
34,-0.4804736059725485,-0.377204553109402,-0.47511046323405026,0.8257040506004834,0.1173180965492191,268,5,4,2020,14,6,6,00,1
38,-0.4805571982066741,-0.3781873115185464,-0.4757240835981116,0.49410617250425254,0.696479636524286,20,5,4,2020,14,6,6,00,1
37,-0.4805098292740029,-0.377906523401648,-0.4752148035388704,0.997554045818238,-0.03613496105101232,208,5,4,2020,14,6,6,00,1
19,-0.48053490694424056,-0.3781873115185464,-0.47574395794188684,1.4024561472266701,0.24107056235585733,11,5,4,2020,14,6,6,00,1
29,-0.48055998461447824,-0.3774853412263004,-0.4756371333440948,1.1040526344038888,0.7212301296856137,56,5,4,2020,14,6,6,00,1
39,-0.48053490694424056,-0.3777661293431988,-0.4755799946057409,-1.2855958906462168,-0.14503713096085397,77,5,4,2020,14,6,6,00,1
18,-0.4804262370398773,-0.377906523401648,-0.47501854439408964,-1.4366994075680655,-0.7984501504199039,265,5,4,2020,14,6,6,00,1
16,-0.48056277102228245,-0.3781873115185464,-0.47577128516457784,-0.34405155065034965,-0.45689334479358235,3,5,4,2020,14,6,6,00,1
17,-0.4805293341286322,-0.37762573528474963,-0.47542099985553876,0.5221139182037257,-0.04108505968327785,132,5,4,2020,14,6,6,00,1
1,-0.48055998461447824,-0.3780469174600972,-0.475306722378831,0.7019167301015776,-0.6944980791423278,189,5,4,2020,14,6,6,00,1
0,-0.48056277102228245,-0.3781873115185464,-0.47575389511377447,0.5141611015236284,-0.6647974873487346,10,5,4,2020,14,6,6,00,1
2,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,-1.5933353187021557,-0.7538992627295141,1,5,4,2020,14,6,6,00,1
4,-0.48056277102228245,-0.3780469174600972,-0.4757042092543363,-1.4626325054379479,0.4192741131174164,30,5,4,2020,14,6,6,00,1
6,-0.48056277102228245,-0.3781873115185464,-0.4757340207699992,-0.922878295106127,-2.323080529157687,18,5,4,2020,14,6,6,00,1
3,-0.48056277102228245,-0.3781873115185464,-0.47571414642622395,-0.6683881613430134,0.16681908287187439,26,5,4,2020,14,6,6,00,1
10,-0.4805126156818071,-0.377204553109402,-0.4745291386786237,-0.5439092915675774,-0.6697475859810001,488,5,4,2020,14,6,6,00,1
11,-0.48056277102228245,-0.3781873115185464,-0.4757613479926902,0.10096040879683395,1.8399524205776234,7,5,4,2020,14,6,6,00,1
12,-0.4805126156818071,-0.37664297687560516,-0.47547565430092076,1.0546068611319794,-0.6103464023938138,108,5,4,2020,14,6,6,00,1
13,-0.48049311082717777,-0.3780469174600972,-0.47563216475815095,0.371010401281877,0.612327959775772,35,5,4,2020,14,6,6,00,1
14,-0.48055998461447824,-0.3780469174600972,-0.4757638322856621,0.800116727368866,-0.44204304889678575,5,5,4,2020,14,6,6,00,1
15,-0.48055162539106566,-0.377906523401648,-0.4755154029884713,0.41250335787368897,0.2509707596203884,103,5,4,2020,14,6,6,00,1
7,-0.4805544117988699,-0.3781873115185464,-0.4757563794067464,0.8630477115331142,0.7707311160082689,6,5,4,2020,14,6,6,00,1
27,-0.4805571982066741,-0.3781873115185464,-0.4757265678910835,-0.4657642233196648,-1.2538592245883327,21,6,4,2020,15,0,6,00,1
21,-0.48056277102228245,-0.3769237649925036,-0.4753688297031287,1.257230799155328,0.13711849107828122,165,6,4,2020,15,0,6,00,1
22,-0.48040673218524804,-0.3718695788883322,-0.47392048690050614,-0.21957268087491366,0.47867529670460274,706,6,4,2020,15,0,6,00,1
23,-0.48056277102228245,-0.3781873115185464,-0.47577376945754973,0.09231604284020645,0.35987292953023003,2,6,4,2020,15,0,6,00,1
25,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,0.3997096962578803,-0.7588493613617796,1,6,4,2020,15,0,6,00,1
28,-0.48055998461447824,-0.3781873115185464,-0.47576631657863405,-0.4626522515752789,-0.8875519258006834,4,6,4,2020,15,0,6,00,1
19,-0.48053490694424056,-0.3781873115185464,-0.47574395794188684,1.7108871245591393,0.6568788474661618,4,6,4,2020,15,0,6,00,1
29,-0.48055162539106566,-0.3773449471678512,-0.47558993177762854,0.24756885542123633,1.097437625737794,75,6,4,2020,15,0,6,00,1
30,-0.4805042564583945,-0.3781873115185464,-0.4750980417691907,-1.1147832193432574,-1.3281107040723155,253,6,4,2020,15,0,6,00,1
32,-0.4805404797598489,-0.3774853412263004,-0.47436020675653395,0.9394639065897012,-1.8132203700343374,565,6,4,2020,15,0,6,00,1
34,-0.4804680331569401,-0.377204553109402,-0.474981279999511,1.0950624938089961,1.919153998693872,289,6,4,2020,15,0,6,00,1
38,-0.48055162539106566,-0.3781873115185464,-0.47571414642622395,-1.6251465854225449,-1.9171724413119136,24,6,4,2020,15,0,6,00,1
37,-0.4805042564583945,-0.3777661293431988,-0.47502102868706153,-0.04910578421021941,0.8845833845503762,286,6,4,2020,15,0,6,00,1
39,-0.48053490694424056,-0.3777661293431988,-0.4755799946057409,-1.3706564516594313,0.4737251980723372,70,6,4,2020,15,0,6,00,1
18,-0.4804095185930522,-0.377906523401648,-0.4749986700503144,-1.4795754627129378,-1.5013641562016091,265,6,4,2020,15,0,6,00,1
7,-0.4805404797598489,-0.3781873115185464,-0.47575389511377447,-1.556683207046055,0.48362539533686827,7,6,4,2020,15,0,6,00,1
16,-0.48056277102228245,-0.3781873115185464,-0.47576880087160595,1.5300469887464918,1.686499362977392,4,6,4,2020,15,0,6,00,1
17,-0.4805293341286322,-0.37762573528474963,-0.4754036098047354,-1.023498714841271,-0.006434369257419143,139,6,4,2020,15,0,6,00,1
1,-0.48055998461447824,-0.3777661293431988,-0.4752172878318423,1.4947779756434516,-1.7785696796084787,225,6,4,2020,15,0,6,00,1
0,-0.48056277102228245,-0.3781873115185464,-0.47575389511377447,0.7631188410745003,0.42422421174968195,10,6,4,2020,15,0,6,00,1
2,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,-0.8416212551138285,1.2904914723961496,1,6,4,2020,15,0,6,00,1
4,-0.48056277102228245,-0.3780469174600972,-0.4756992406683925,-0.8063522420107883,0.2955216473107782,32,6,4,2020,15,0,6,00,1
6,-0.48056277102228245,-0.3781873115185464,-0.4757340207699992,-1.1510895563610928,0.6469786502016307,18,6,4,2020,15,0,6,00,1
3,-0.48056277102228245,-0.3781873115185464,-0.47571414642622395,-0.043919164636242916,-0.6449970928196724,26,6,4,2020,15,0,6,00,1
11,-0.48056277102228245,-0.3781873115185464,-0.4757613479926902,-0.4567740827247722,0.6073778611435066,7,6,4,2020,15,0,6,00,1
12,-0.48050147005059035,-0.376502582817156,-0.47542099985553876,0.7237005323122789,-1.595416030214654,126,6,4,2020,15,0,6,00,1
13,-0.48049311082717777,-0.3780469174600972,-0.4755700574338533,-1.6486592608245716,0.22622026645906074,59,6,4,2020,15,0,6,00,1
14,-0.4805571982066741,-0.3780469174600972,-0.47574644223485874,-0.6068402757318255,0.6816293406274895,12,6,4,2020,15,0,6,00,1
15,-0.48055162539106566,-0.377906523401648,-0.47550795010955554,-1.3986641973589045,0.052966814329767214,105,6,4,2020,15,0,6,00,1
10,-0.4805098292740029,-0.377204553109402,-0.4744794528191855,-1.4996303917323135,-0.2489892022384301,505,6,4,2020,15,0,6,00,1
28,-0.48055998461447824,-0.3781873115185464,-0.47576631657863405,-1.4609036322466225,-0.44204304889678575,4,7,4,2020,15,1,6,00,1
22,-0.48040673218524804,-0.37144839671298463,-0.47362237174387717,-0.1286339510111924,0.5826273679821788,812,7,4,2020,15,1,6,00,1
23,-0.48056277102228245,-0.3781873115185464,-0.47577376945754973,-0.6286240779425268,0.21136997056226414,2,7,4,2020,15,1,6,00,1
25,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,-0.7852599890766171,1.3746431491446636,1,7,4,2020,15,1,6,00,1
27,-0.4805571982066741,-0.3780469174600972,-0.4756743977386734,-1.670443063035273,0.8994336804471728,40,7,4,2020,15,1,6,00,1
29,-0.48055162539106566,-0.377204553109402,-0.4755526673830499,-0.8516487196235163,-0.03613496105101232,87,7,4,2020,15,1,6,00,1
39,-0.48052654772082803,-0.3777661293431988,-0.4755526673830499,-0.4031790137936817,-0.6647974873487346,81,7,4,2020,15,1,6,00,1
32,-0.4805404797598489,-0.3774853412263004,-0.4742359921079385,-1.681162076821491,0.1321683924460157,613,7,4,2020,15,1,6,00,1
34,-0.48046524674913593,-0.377204553109402,-0.47487445540171896,0.533870255904739,-0.4024422598386615,330,7,4,2020,15,1,6,00,1
35,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,0.10096040879683395,-0.7835998545231073,0,7,4,2020,15,1,6,00,1
38,-0.4805488389832615,-0.3781873115185464,-0.4757017249613644,1.4349589632235895,-1.0212045888718526,27,7,4,2020,15,1,6,00,1
37,-0.4805042564583945,-0.3777661293431988,-0.47502102868706153,1.0954082684472612,-0.8974521230652145,284,7,4,2020,15,1,6,00,1
21,-0.48056277102228245,-0.37636218875870675,-0.47520983495292657,-0.23202056785245728,-0.9420030107556042,229,7,4,2020,15,1,6,00,1
30,-0.4805042564583945,-0.3777661293431988,-0.475063261667584,0.4560709622950916,0.5380764802917891,267,7,4,2020,15,1,6,00,1
19,-0.48053490694424056,-0.3781873115185464,-0.47574395794188684,-0.9329057596158148,0.5578768748208512,4,7,4,2020,15,1,6,00,1
18,-0.4804011593696397,-0.377906523401648,-0.47496637424167953,0.2219815321896189,-1.1301067587816944,272,7,4,2020,15,1,6,00,1
17,-0.48049311082717777,-0.37762573528474963,-0.4753439867734096,1.1559188301436538,-0.9915039970782595,163,7,4,2020,15,1,6,00,1
0,-0.48056277102228245,-0.3781873115185464,-0.47575389511377447,-1.7285332022638098,-0.9420030107556042,10,7,4,2020,15,1,6,00,1
2,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,0.13968716828252514,-0.6004462051292827,1,7,4,2020,15,1,6,00,1
3,-0.48056277102228245,-0.3781873115185464,-0.47571414642622395,0.8308906701744598,-0.986553898445994,26,7,4,2020,15,1,6,00,1
4,-0.48056277102228245,-0.3780469174600972,-0.4756992406683925,1.1514237598462076,-1.2588093232205981,32,7,4,2020,15,1,6,00,1
6,-0.48054326616765314,-0.3781873115185464,-0.4757340207699992,-0.9591846321239624,1.1172380202668561,18,7,4,2020,15,1,6,00,1
7,-0.48053769335204477,-0.3781873115185464,-0.47575389511377447,-1.6922268652459742,-0.3727416680450683,2,7,4,2020,15,1,6,00,1
1,-0.48055998461447824,-0.3777661293431988,-0.47511791611296594,0.453996314465501,0.46382500080780614,265,7,4,2020,15,1,6,00,1
11,-0.48056277102228245,-0.3781873115185464,-0.4757613479926902,-0.30739943899424904,0.844982595492252,7,7,4,2020,15,1,6,00,1
12,-0.48049311082717777,-0.37636218875870675,-0.4753688297031287,-1.5826163049159376,-0.8974521230652145,143,7,4,2020,15,1,6,00,1
13,-0.48049311082717777,-0.3780469174600972,-0.4755551516760218,0.8056491215811076,1.2904914723961496,65,7,4,2020,15,1,6,00,1
14,-0.4805571982066741,-0.3780469174600972,-0.47574644223485874,1.6628244498402902,-1.2340588300592705,11,7,4,2020,15,1,6,00,1
15,-0.48055162539106566,-0.377906523401648,-0.47549056005875223,0.3167237830742563,-0.22918880770936798,112,7,4,2020,15,1,6,00,1
16,-0.48056277102228245,-0.3781873115185464,-0.47576880087160595,1.170441364950788,-0.8776517285361524,4,7,4,2020,15,1,6,00,1
10,-0.4805042564583945,-0.377204553109402,-0.4743477852916744,1.3343385434884454,1.1469386120604492,557,7,4,2020,15,1,6,00,1
22,-0.48034264480575173,-0.36920209177779734,-0.47324972779809094,-1.268998708009492,0.3895735213238232,962,8,4,2020,15,2,5,00,1
23,-0.48056277102228245,-0.3781873115185464,-0.47577376945754973,-0.19571423083462178,-1.2340588300592705,2,8,4,2020,15,2,5,00,1
25,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,0.9055779920397214,0.9340843708730314,1,8,4,2020,15,2,5,00,1
27,-0.4805571982066741,-0.3780469174600972,-0.4756743977386734,-0.26901845414682296,-2.154777175660659,40,8,4,2020,15,2,5,00,1
28,-0.48055998461447824,-0.3781873115185464,-0.47576631657863405,0.7624272917979701,-0.18463792001897822,4,8,4,2020,15,2,5,00,1
29,-0.48055162539106566,-0.377204553109402,-0.4755526673830499,-1.0902332200264353,0.9043837790794382,87,8,4,2020,15,2,5,00,1
35,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,-0.6151388670501879,-0.2539393008706956,1,8,4,2020,15,2,5,00,1
32,-0.4805098292740029,-0.377204553109402,-0.4740645758928768,0.45710828620988686,-0.5707456133356895,682,8,4,2020,15,2,5,00,1
34,-0.48046524674913593,-0.377204553109402,-0.4747179449444887,0.9650512298213186,-1.1251566601494287,392,8,4,2020,15,2,5,00,1
38,-0.4805488389832615,-0.3781873115185464,-0.4757017249613644,-0.802202946351607,1.3152419655574772,26,8,4,2020,15,2,5,00,1
37,-0.4804903244193736,-0.3777661293431988,-0.474926625554129,-0.5511705589711445,0.686579439259755,322,8,4,2020,15,2,5,00,1
39,-0.48052654772082803,-0.3774853412263004,-0.47553279303927465,0.5798582827939973,0.09751770202015697,86,8,4,2020,15,2,5,00,1
21,-0.48056277102228245,-0.37636218875870675,-0.47520983495292657,1.5037681162383443,0.018316123903908504,229,8,4,2020,15,2,5,00,1
30,-0.4805042564583945,-0.3777661293431988,-0.47496388994870764,1.6330878309494916,0.31532204183984025,307,8,4,2020,15,2,5,00,1
19,-0.48053490694424056,-0.3781873115185464,-0.47574395794188684,-0.8976367465127746,-1.7290686932858235,4,8,4,2020,15,2,5,00,1
18,-0.4803677224759894,-0.377906523401648,-0.4749440156049324,-1.0328346300744287,-1.2241586327947394,278,8,4,2020,15,2,5,00,1
17,-0.48049311082717777,-0.37762573528474963,-0.4753439867734096,0.9010829217422751,-0.8875519258006834,150,8,4,2020,15,2,5,00,1
0,-0.48056277102228245,-0.3781873115185464,-0.47575389511377447,0.21714068725390753,-0.5410450215420963,10,8,4,2020,15,2,5,00,1
2,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,-0.2015923996851285,1.023186146253811,1,8,4,2020,15,2,5,00,1
3,-0.48056277102228245,-0.3781873115185464,-0.47571166213325206,-0.8246782978388385,-0.22423870907710244,27,8,4,2020,15,2,5,00,1
4,-0.48056277102228245,-0.3780469174600972,-0.47568433491056106,1.3218906565109017,0.7410305242146759,38,8,4,2020,15,2,5,00,1
6,-0.48054326616765314,-0.3781873115185464,-0.4757340207699992,-1.4947895467966021,-0.4469931475290513,11,8,4,2020,15,2,5,00,1
7,-0.48053769335204477,-0.3781873115185464,-0.47575389511377447,-0.3876191550717522,-0.6152965010260792,1,8,4,2020,15,2,5,00,1
1,-0.4805488389832615,-0.37762573528474963,-0.47502102868706153,1.2831638970252106,-0.90240222169748,304,8,4,2020,15,2,5,00,1
11,-0.48056277102228245,-0.3781873115185464,-0.4757613479926902,-1.559795178790441,0.6618289460984274,7,8,4,2020,15,2,5,00,1
12,-0.48049311082717777,-0.37636218875870675,-0.4753688297031287,1.3761772747185224,1.508295812215833,140,8,4,2020,15,2,5,00,1
13,-0.48048475160376525,-0.3777661293431988,-0.475413546976623,-1.2627747645207201,-1.3726615917627052,122,8,4,2020,15,2,5,00,1
14,-0.4805571982066741,-0.3780469174600972,-0.4757340207699992,-1.629295881081726,0.6222281570403031,16,8,4,2020,15,2,5,00,1
15,-0.48055162539106566,-0.377906523401648,-0.47549056005875223,-1.061879699688697,-0.7588493613617796,112,8,4,2020,15,2,5,00,1
16,-0.48056277102228245,-0.3781873115185464,-0.47576880087160595,0.2921737837574342,-0.9271527148588077,4,8,4,2020,15,2,5,00,1
10,-0.4805042564583945,-0.3769237649925036,-0.4743477852916744,0.7831737700938761,0.27572125278171605,555,8,4,2020,15,2,5,00,1
22,-0.4802367613091927,-0.3680789393102037,-0.47295906552037764,-0.5681135162461344,-0.12028663779952632,1056,9,4,2020,15,3,5,00,1
23,-0.48055998461447824,-0.3781873115185464,-0.47577376945754973,-0.16632338658208828,-0.13018683506405737,2,9,4,2020,15,3,5,00,1
25,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,0.14625688640956203,-0.12523673643179184,1,9,4,2020,15,3,5,00,1
27,-0.4805571982066741,-0.3780469174600972,-0.4756743977386734,-0.28838183388966854,1.3845433464091947,40,9,4,2020,15,3,5,00,1
28,-0.48055998461447824,-0.3781873115185464,-0.47576631657863405,-0.21818958232185326,-0.7192485723036554,4,9,4,2020,15,3,5,00,1
29,-0.48055162539106566,-0.3770641590509528,-0.4755278244533308,1.3346843181267105,-0.8331008408457625,97,9,4,2020,15,3,5,00,1
35,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,1.5974730432081863,-0.03613496105101232,1,9,4,2020,15,3,5,00,1
32,-0.4805042564583945,-0.3770641590509528,-0.47394532983022525,-0.642800838111396,0.29057154867851265,719,9,4,2020,15,3,5,00,1
34,-0.48046524674913593,-0.377204553109402,-0.4746806805499101,1.5155244539393578,-0.05593535558007444,407,9,4,2020,15,3,5,00,1
38,-0.4805488389832615,-0.3781873115185464,-0.4756917877894768,1.183926575843127,-0.6796477832455311,30,9,4,2020,15,3,5,00,1
37,-0.48047639238035267,-0.37762573528474963,-0.4747601779250112,1.2105512229895397,-1.5904659315823886,384,9,4,2020,15,3,5,00,1
39,-0.48051818849741545,-0.3774853412263004,-0.475522855867387,-1.5407775736858604,-1.74391898918262,90,9,4,2020,15,3,5,00,1
21,-0.48056277102228245,-0.37594100658335916,-0.4751353061637693,-0.6407261902818053,0.4687750994400717,259,9,4,2020,15,3,5,00,1
30,-0.4805042564583945,-0.3777661293431988,-0.4748272538352527,-1.5338620809205585,-1.2291087314270048,362,9,4,2020,15,3,5,00,1
19,-0.48053490694424056,-0.3781873115185464,-0.47574395794188684,-0.9339430835306101,0.9489346667698281,4,9,4,2020,15,3,5,00,1
18,-0.480331499174535,-0.377906523401648,-0.4749216569681852,-0.7043487237225837,-0.21433851181257138,275,9,4,2020,15,3,5,00,1
17,-0.48048475160376525,-0.3774853412263004,-0.4753290810155782,-0.9488113929760094,0.36482302816249557,156,9,4,2020,15,3,5,00,1
0,-0.48056277102228245,-0.3781873115185464,-0.4757514108208026,0.5836618038149134,-0.7885499531553728,11,9,4,2020,15,3,5,00,1
2,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,-1.3495641987252602,-0.9717036025491974,1,9,4,2020,15,3,5,00,1
3,-0.48056277102228245,-0.3781873115185464,-0.47570917784028016,0.7178223634617722,1.2013896970153701,28,9,4,2020,15,3,5,00,1
4,-0.48056277102228245,-0.3780469174600972,-0.47568185061758916,-1.5580663055991155,0.20641987192999864,39,9,4,2020,15,3,5,00,1
6,-0.48054326616765314,-0.3781873115185464,-0.4757340207699992,-1.1625001194238411,-0.8875519258006834,11,9,4,2020,15,3,5,00,1
7,-0.48053769335204477,-0.3781873115185464,-0.47575389511377447,-1.196731808612086,-0.11533653916726079,1,9,4,2020,15,3,5,00,1
1,-0.4805460525754573,-0.37762573528474963,-0.4749142040892695,1.4380709349679752,-1.9864738221636309,343,9,4,2020,15,3,5,00,1
11,-0.48056277102228245,-0.3781873115185464,-0.4757613479926902,-1.476463490968552,-2.031024709854021,7,9,4,2020,15,3,5,00,1
12,-0.48049311082717777,-0.37594100658335916,-0.475334049601522,0.20884209593554512,0.4044238172206198,154,9,4,2020,15,3,5,00,1
13,-0.48048196519596104,-0.3777661293431988,-0.4753588925312411,-0.6376142185374195,1.4736451217899742,141,9,4,2020,15,3,5,00,1
14,-0.4805571982066741,-0.3780469174600972,-0.4757340207699992,-0.5262747850160573,0.8647829900213141,16,9,4,2020,15,3,5,00,1
15,-0.48055162539106566,-0.37762573528474963,-0.4753862197539321,0.14003294292079024,-0.7093483750391243,154,9,4,2020,15,3,5,00,1
16,-0.48056277102228245,-0.3781873115185464,-0.47574644223485874,0.3419653316676086,-0.6004462051292827,13,9,4,2020,15,3,5,00,1
10,-0.4805042564583945,-0.3769237649925036,-0.4741167460452869,0.19362801185188072,-2.8626412800746293,648,9,4,2020,15,3,5,00,1
22,-0.4802144700467592,-0.36456908784897357,-0.47239016242981063,-1.2364958920125726,-0.8727016299038868,1247,10,4,2020,15,4,5,00,1
23,-0.48055998461447824,-0.3781873115185464,-0.47577376945754973,0.036646326079525365,0.5083758884981959,1,10,4,2020,15,4,5,00,1
25,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,0.7544744751178728,1.2211900915444323,1,10,4,2020,15,4,5,00,1
27,-0.4805571982066741,-0.3780469174600972,-0.4756694291527296,-1.6541916550368132,-0.3331408789869441,42,10,4,2020,15,4,5,00,1
28,-0.48055998461447824,-0.3781873115185464,-0.47576631657863405,0.7036456032929032,0.2509707596203884,4,10,4,2020,15,4,5,00,1
29,-0.4805488389832615,-0.37664297687560516,-0.47545081137120165,1.5625498047434112,1.0627869353119352,128,10,4,2020,15,4,5,00,1
35,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,1.0784653111722715,-0.2489892022384301,1,10,4,2020,15,4,5,00,1
32,-0.4805042564583945,-0.3770641590509528,-0.47370683770492206,-0.937055055274996,1.0677370339442007,813,10,4,2020,15,4,5,00,1
34,-0.48046524674913593,-0.377204553109402,-0.47460366746778093,-1.4453437735246928,1.1419885134281837,438,10,4,2020,15,4,5,00,1
38,-0.4805488389832615,-0.3781873115185464,-0.4756917877894768,1.0867639024906337,0.36482302816249557,30,10,4,2020,15,4,5,00,1
37,-0.4804736059725485,-0.37762573528474963,-0.4747080077726011,-1.0978402620682675,-0.05593535558007444,400,10,4,2020,15,4,5,00,1
39,-0.48051818849741545,-0.3774853412263004,-0.47549056005875223,1.1099308032543955,-1.4518631698789537,100,10,4,2020,15,4,5,00,1
21,-0.48056277102228245,-0.37594100658335916,-0.4751353061637693,-0.3457804238416751,1.181589302486308,259,10,4,2020,15,4,5,00,1
30,-0.4805042564583945,-0.3777661293431988,-0.47462851039750004,-0.1704726822412695,-0.7093483750391243,442,10,4,2020,15,4,5,00,1
19,-0.48053490694424056,-0.3781873115185464,-0.47574147364891495,-1.335041663918126,0.6618289460984274,5,10,4,2020,15,4,5,00,1
1,-0.48054326616765314,-0.3773449471678512,-0.47487693969469086,0.3274427968604744,-0.36284147078053725,357,10,4,2020,15,4,5,00,1
17,-0.4804791787881569,-0.3773449471678512,-0.4752893323280276,-0.7779987216730501,0.07276720885882933,169,10,4,2020,15,4,5,00,1
0,-0.48056277102228245,-0.3781873115185464,-0.4757514108208026,-0.5065656306349466,0.12721829381375016,11,10,4,2020,15,4,5,00,1
2,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,-0.9294480132331638,0.6222281570403031,1,10,4,2020,15,4,5,00,1
3,-0.48056277102228245,-0.3781873115185464,-0.4757066935473082,-0.4432888718324333,0.30542184457530924,29,10,4,2020,15,4,5,00,1
4,-0.48056277102228245,-0.3780469174600972,-0.47562968046517906,-0.17911704819789698,-0.3182905830901475,60,10,4,2020,15,4,5,00,1
6,-0.48054326616765314,-0.3781873115185464,-0.4757340207699992,1.0992117894681774,0.04801671569750168,11,10,4,2020,15,4,5,00,1
7,-0.48053769335204477,-0.3781873115185464,-0.47575389511377447,0.29805195260794093,0.2955216473107782,1,10,4,2020,15,4,5,00,1
18,-0.4802952758730806,-0.377906523401648,-0.47489184545252233,0.47923786305885324,1.1023877243700595,274,10,4,2020,15,4,5,00,1
11,-0.48055998461447824,-0.3781873115185464,-0.4757613479926902,-0.5470212633119633,-0.6301467969228759,7,10,4,2020,15,4,5,00,1
12,-0.4804903244193736,-0.3758006125249099,-0.4751800234372637,1.1849638997579222,0.6469786502016307,216,10,4,2020,15,4,5,00,1
13,-0.48048196519596104,-0.3777661293431988,-0.4753588925312411,-0.34163112818249397,-0.6251966982906103,140,10,4,2020,15,4,5,00,1
14,-0.4805460525754573,-0.3780469174600972,-0.47570917784028016,0.47405124348487676,0.24602066098812286,26,10,4,2020,15,4,5,00,1
15,-0.4805460525754573,-0.37762573528474963,-0.47532162813666246,1.631013183119901,0.11236799791695357,180,10,4,2020,15,4,5,00,1
16,-0.48056277102228245,-0.3780469174600972,-0.47574644223485874,0.030768157229018666,1.1617889079572459,13,10,4,2020,15,4,5,00,1
10,-0.48049311082717777,-0.37636218875870675,-0.4735478429547199,0.9985913697330333,-0.046035158315543376,877,10,4,2020,15,4,5,00,1
21,-0.48056277102228245,-0.3735543075897227,-0.4746781962569382,0.8284702477066042,-0.313340484457882,443,11,4,2020,15,5,5,00,1
22,-0.4800389263550955,-0.3627439650891339,-0.4718684609057099,-0.6313902750486476,-0.07573575010913655,1449,11,4,2020,15,5,5,00,1
23,-0.48055998461447824,-0.3781873115185464,-0.47577376945754973,-0.12068113433109509,0.6172780584080376,1,11,4,2020,15,5,5,00,1
25,-0.48056277102228245,-0.3781873115185464,-0.4757762537505217,1.3979610769292237,2.8101717525016676,1,11,4,2020,15,5,5,00,1
27,-0.4805571982066741,-0.3780469174600972,-0.47565949198084195,-0.1393529647974105,0.5380764802917891,46,11,4,2020,15,5,5,00,1
28,-0.48055998461447824,-0.3781873115185464,-0.4757613479926902,-0.6922466113833052,-0.15988742685765056,6,11,4,2020,15,5,5,00,1
34,-0.48044295548670246,-0.3769237649925036,-0.4745266543856518,-0.6621642178542415,-0.7093483750391243,469,11,4,2020,15,5,5,00,1
30,-0.4805042564583945,-0.3777661293431988,-0.47440492403002826,-1.1061388533866299,-1.9419229344732412,532,11,4,2020,15,5,5,00,1
32,-0.48044016907889825,-0.3770641590509528,-0.4735155471460851,-0.6676966120664831,-0.8529012353748247,890,11,4,2020,15,5,5,00,1
35,-0.48056277102228245,-0.3781873115185464,-0.47577376945754973,-0.3464719731182053,1.265740979234822,2,11,4,2020,15,5,5,00,1
38,-0.4805488389832615,-0.3781873115185464,-0.4756917877894768,-1.5694768686618636,-0.7291487695681864,30,11,4,2020,15,5,5,00,1
37,-0.4804736059725485,-0.37762573528474963,-0.4747030391866573,-0.33782760716157784,0.3697731267947611,401,11,4,2020,15,5,5,00,1
19,-0.48053490694424056,-0.3781873115185464,-0.47574147364891495,-0.33264098758760136,-1.8478710604601962,5,11,4,2020,15,5,5,00,1
29,-0.4805488389832615,-0.37664297687560516,-0.47545081137120165,0.3748139223027931,0.07771730749109486,127,11,4,2020,15,5,5,00,1
